8.8767	3.3698	5.7686
8.9568	3.3698	5.7465
9.0369	3.3698	5.7163
9.1170	3.3698	5.6973
9.1971	3.3698	5.7075
9.2771	3.3698	5.7551
9.3572	3.3698	5.7237
9.4373	3.3698	5.7914
9.5174	3.3698	5.8116
9.5975	3.3698	5.7531
9.6776	3.3698	5.6653
9.7576	3.3698	5.7057
9.8377	3.3698	5.8082
9.9178	3.3698	5.7031
9.9979	3.3698	5.7146
2.1500	3.4499	5.5575
2.2300	3.4499	5.5868
2.3101	3.4498	5.5563
2.3902	3.4498	5.6096
2.4703	3.4498	5.5063
2.5503	3.4498	5.5463
2.6304	3.4498	5.6452
2.7105	3.4498	5.6295
2.7906	3.4498	5.6290
2.8707	3.4498	5.6403
2.9508	3.4498	5.7134
3.0308	3.4498	5.6515
3.1109	3.4498	5.5981
3.1910	3.4498	5.7273
3.2711	3.4498	5.6595
3.3512	3.4498	5.5929
3.4312	3.4498	5.6866
3.5113	3.4498	5.6735
3.5914	3.4498	5.6386
3.6714	3.4498	5.6263
3.7515	3.4498	5.6131
3.8316	3.4498	5.6460
3.9117	3.4498	5.6443
3.9918	3.4498	5.6640
4.0718	3.4498	5.6437
4.1519	3.4498	5.6166
4.2320	3.4498	5.6748
4.3121	3.4498	5.6642
4.3921	3.4498	5.5957
4.4722	3.4498	5.6050
4.5523	3.4498	5.6321
4.6324	3.4498	5.6263
4.7125	3.4498	5.5923
4.7925	3.4498	5.6676
4.8726	3.4498	5.5952
4.9527	3.4498	5.6961
5.0328	3.4498	5.7398
5.1128	3.4498	5.6822
5.1929	3.4498	5.7283
5.2730	3.4498	5.6001
5.3531	3.4498	5.6497
5.4332	3.4498	5.6521
5.5133	3.4498	5.6777
5.5933	3.4498	5.5865
5.6734	3.4498	5.7136
5.7535	3.4498	5.7091
5.8336	3.4498	5.6434
5.9137	3.4498	5.7055
5.9937	3.4498	5.7484
6.0738	3.4498	5.6928
6.1539	3.4498	5.6945
6.2340	3.4498	5.7085
6.3140	3.4498	5.7105
6.3941	3.4498	5.7685
6.4742	3.4498	5.6509
6.5543	3.4498	5.6624
6.6344	3.4498	5.6824
6.7144	3.4498	5.6742
6.7945	3.4498	5.5225
6.8746	3.4498	5.6932
6.9547	3.4498	5.6701
7.0348	3.4498	5.7436
7.1148	3.4498	5.6665
7.1949	3.4498	5.7351
7.2750	3.4498	5.6780
7.3550	3.4498	5.6622
7.4351	3.4498	5.6557
7.5152	3.4498	5.7469
7.5953	3.4498	5.7267
7.6754	3.4498	5.7007
7.7555	3.4498	5.6282
7.8355	3.4498	5.6501
7.9156	3.4498	5.6626
7.9957	3.4498	5.7578
8.0758	3.4498	5.7223
8.1558	3.4498	5.7639
8.2359	3.4498	5.6740
8.3160	3.4498	5.6298
8.3961	3.4498	5.7513
8.4762	3.4498	5.7171
8.5562	3.4498	5.7515
8.6363	3.4498	5.7619
8.7164	3.4498	5.7708
8.7965	3.4498	5.6663
8.8765	3.4498	5.6352
8.9566	3.4498	5.7286
9.0367	3.4498	5.6988
9.1168	3.4498	5.6944
9.1969	3.4498	5.7180
9.2769	3.4498	5.7480
9.3570	3.4498	5.7747
9.4371	3.4498	5.7863
9.5172	3.4498	5.7098
9.5973	3.4498	5.7274
9.6773	3.4498	5.6656
9.7574	3.4498	5.7631
9.8375	3.4498	5.8625
9.9176	3.4498	5.6941
9.9976	3.4498	5.7295
2.1500	3.5299	5.5721
2.2301	3.5299	5.5584
2.3101	3.5299	5.5208
2.3902	3.5298	5.7740
2.4703	3.5298	5.6083
2.5504	3.5298	5.5456
2.6305	3.5298	5.5995
2.7105	3.5298	5.6369
2.7906	3.5298	5.6184
2.8707	3.5298	5.6104
2.9508	3.5298	5.6721
3.0308	3.5298	5.6018
3.1109	3.5298	5.7134
3.1910	3.5298	5.5764
3.2711	3.5298	5.5941
3.3512	3.5298	5.7338
3.4312	3.5298	5.6377
3.5113	3.5298	5.6663
3.5914	3.5298	5.5689
3.6715	3.5298	5.6241
3.7515	3.5298	5.6692
3.8316	3.5298	5.6233
3.9117	3.5298	5.6039
3.9918	3.5298	5.6336
4.0719	3.5298	5.5539
4.1519	3.5298	5.6330
4.2320	3.5298	5.6008
4.3121	3.5298	5.6162
4.3922	3.5298	5.6277
4.4723	3.5298	5.6028
4.5523	3.5298	5.5311
4.6324	3.5298	5.6960
4.7125	3.5298	5.6628
4.7926	3.5298	5.7575
4.8726	3.5298	5.6351
4.9528	3.5298	5.6761
5.1129	3.5298	5.6287
5.1930	3.5298	5.6795
5.2731	3.5298	5.6689
5.3532	3.5298	5.6765
5.4333	3.5298	5.7167
5.5134	3.5298	5.6696
5.5934	3.5298	5.6551
5.6735	3.5298	5.6660
5.7536	3.5298	5.6924
5.8337	3.5298	5.7012
5.9137	3.5298	5.7061
5.9938	3.5298	5.7420
6.0739	3.5298	5.6905
6.1540	3.5298	5.6766
6.2340	3.5298	5.7346
6.3141	3.5298	5.7695
6.3942	3.5298	5.7452
6.4743	3.5298	5.6061
6.5544	3.5298	5.6740
6.6345	3.5298	5.6232
6.7145	3.5298	5.6792
6.7946	3.5298	5.7048
6.8747	3.5298	5.7308
6.9548	3.5298	5.6956
7.0348	3.5298	5.6475
7.1149	3.5298	5.6728
7.1950	3.5298	5.6986
7.2750	3.5298	5.6987
7.3551	3.5298	5.6865
7.4352	3.5298	5.6682
7.5153	3.5298	5.6813
7.5954	3.5298	5.7179
7.6755	3.5298	5.7188
7.7555	3.5298	5.6101
7.8356	3.5298	5.7000
7.9157	3.5298	5.6842
7.9958	3.5298	5.6599
8.0759	3.5298	5.7017
8.2360	3.5298	5.7310
8.3161	3.5298	5.7329
8.3962	3.5298	5.7376
8.4762	3.5298	5.7189
8.5563	3.5298	5.8095
8.7165	3.5298	5.8073
8.7966	3.5298	5.6862
8.8766	3.5298	5.7576
8.9567	3.5298	5.6472
9.0368	3.5298	5.7292
9.1169	3.5298	5.7496
9.1970	3.5298	5.7247
9.2771	3.5298	5.7692
9.3571	3.5298	5.6360
9.4372	3.5298	5.7723
9.5173	3.5298	5.7741
9.5974	3.5298	5.6940
9.6774	3.5298	5.7364
9.7575	3.5298	5.7371
9.8376	3.5298	5.7586
9.9177	3.5298	5.7352
9.9978	3.5298	5.8011
2.1500	3.6098	5.5014
2.2300	3.6098	5.5811
2.3101	3.6098	5.6445
2.3902	3.6098	5.5029
2.4703	3.6098	5.5051
2.5503	3.6098	5.5773
2.6304	3.6098	5.5457
2.7105	3.6098	5.6003
2.7906	3.6098	5.6101
2.8707	3.6098	5.6638
2.9507	3.6098	5.5945
3.0308	3.6098	5.6343
3.1109	3.6098	5.5841
3.1909	3.6098	5.6116
3.2710	3.6098	5.6454
3.3511	3.6098	5.6387
3.4312	3.6098	5.6268
3.5113	3.6098	5.6286
3.5913	3.6098	5.5796
3.6714	3.6098	5.5880
3.7515	3.6098	5.6454
3.8316	3.6098	5.6050
3.9116	3.6098	5.5798
3.9917	3.6098	5.7552
4.0718	3.6098	5.6237
4.1519	3.6098	5.6185
4.2319	3.6098	5.5934
4.3120	3.6098	5.7034
4.3921	3.6098	5.6530
4.4722	3.6098	5.6133
4.5522	3.6098	5.6409
4.6323	3.6098	5.7179
4.7124	3.6098	5.6499
4.7925	3.6098	5.6690
4.8726	3.6098	5.6312
4.9526	3.6098	5.6905
5.0327	3.6098	5.6675
5.1128	3.6098	5.7076
5.1928	3.6098	5.7604
5.2729	3.6098	5.6436
5.3530	3.6098	5.6820
5.4330	3.6098	5.7111
5.5131	3.6098	5.6866
5.5932	3.6098	5.7024
5.6733	3.6098	5.6560
5.7534	3.6098	5.7177
5.8334	3.6098	5.6831
5.9135	3.6098	5.6691
5.9936	3.6098	5.7188
6.0737	3.6098	5.6907
6.1537	3.6098	5.6334
6.2338	3.6098	5.7384
6.3139	3.6098	5.7281
6.3940	3.6098	5.6496
6.4741	3.6098	5.7439
6.6342	3.6098	5.7070
6.7143	3.6098	5.6999
6.7944	3.6098	5.6492
6.8745	3.6098	5.7499
6.9545	3.6098	5.7187
7.0346	3.6098	5.6642
7.1147	3.6098	5.7864
7.1948	3.6098	5.7044
7.2748	3.6098	5.7750
7.3549	3.6098	5.6479
7.4350	3.6098	5.7451
7.5151	3.6098	5.6614
7.6752	3.6098	5.7026
7.7553	3.6098	5.7201
7.8354	3.6098	5.7567
7.9155	3.6098	5.6481
7.9955	3.6098	5.7274
8.0756	3.6098	5.7239
8.1557	3.6098	5.7386
8.2358	3.6098	5.7866
8.3159	3.6098	5.7513
8.3959	3.6098	5.7417
8.4760	3.6098	5.7338
8.5561	3.6098	5.7245
8.6362	3.6098	5.7175
8.7162	3.6098	5.7219
8.7963	3.6098	5.7544
8.8764	3.6098	5.7448
8.9565	3.6098	5.7395
9.0366	3.6098	5.7679
9.1166	3.6098	5.7342
9.1967	3.6098	5.7328
9.2768	3.6098	5.7854
9.3569	3.6098	5.7424
9.4370	3.6098	5.6894
9.5171	3.6098	5.7279
9.5971	3.6098	5.6987
9.6772	3.6098	5.7024
9.7573	3.6098	5.7662
9.8374	3.6098	5.7267
9.9174	3.6098	5.7009
9.9975	3.6098	5.7460
2.1500	3.6899	5.5926
2.2300	3.6898	5.6216
2.3101	3.6898	5.5075
2.3902	3.6898	5.6399
2.4703	3.6898	5.5856
2.5503	3.6898	5.5760
2.6304	3.6898	5.6205
2.7105	3.6898	5.6162
2.7906	3.6898	5.6168
2.8707	3.6898	5.5746
2.9508	3.6898	5.6774
3.0308	3.6898	5.6250
3.1109	3.6898	5.6503
3.1910	3.6898	5.6753
3.2711	3.6898	5.5638
3.3512	3.6898	5.5994
3.4312	3.6898	5.6464
3.5113	3.6898	5.5936
3.5914	3.6898	5.6393
3.6714	3.6898	5.6394
3.7515	3.6898	5.7187
3.8316	3.6898	5.7346
3.9117	3.6898	5.6240
3.9918	3.6898	5.6615
4.0718	3.6898	5.6639
4.1519	3.6898	5.6503
4.2320	3.6898	5.6280
4.3121	3.6898	5.6972
4.3921	3.6898	5.6574
4.4722	3.6898	5.6809
4.5523	3.6898	5.6829
4.6324	3.6898	5.6256
4.7125	3.6898	5.5505
4.7925	3.6898	5.6894
4.8726	3.6898	5.6779
4.9527	3.6898	5.6878
5.0328	3.6898	5.6820
5.1128	3.6898	5.7751
5.1929	3.6898	5.6938
5.2730	3.6898	5.6732
5.3531	3.6898	5.6728
5.4332	3.6898	5.6843
5.5132	3.6898	5.6985
5.5933	3.6898	5.6347
5.6734	3.6898	5.7069
5.7535	3.6898	5.6503
5.8336	3.6898	5.6573
5.9136	3.6898	5.6551
5.9937	3.6898	5.7241
6.0738	3.6898	5.6889
6.1539	3.6898	5.7128
6.2339	3.6898	5.6485
6.3140	3.6898	5.6420
6.3941	3.6898	5.7017
6.4742	3.6898	5.6866
6.5543	3.6898	5.7005
6.6343	3.6898	5.6991
6.7144	3.6898	5.7144
6.7945	3.6898	5.7333
6.8746	3.6898	5.7041
6.9546	3.6898	5.7223
7.0347	3.6898	5.6821
7.1148	3.6898	5.7886
7.1949	3.6898	5.7333
7.2750	3.6898	5.7797
7.3550	3.6898	5.7273
7.4351	3.6898	5.7545
7.5152	3.6898	5.7219
7.5953	3.6898	5.6504
7.6754	3.6898	5.6427
7.7555	3.6898	5.7661
7.8355	3.6898	5.6669
7.9156	3.6898	5.7222
7.9957	3.6898	5.7531
8.0758	3.6898	5.7530
8.1558	3.6898	5.7070
8.2359	3.6898	5.7314
8.3160	3.6898	5.7402
8.3961	3.6898	5.6720
8.4762	3.6898	5.7683
8.5562	3.6898	5.7621
8.6363	3.6898	5.7223
8.7164	3.6898	5.7096
8.7965	3.6898	5.7730
8.8765	3.6898	5.7592
8.9566	3.6898	5.7398
9.0367	3.6898	5.7185
9.1168	3.6898	5.7752
9.1969	3.6898	5.7245
9.2769	3.6898	5.7101
9.3570	3.6898	5.6833
9.4371	3.6898	5.7814
9.5172	3.6898	5.6819
9.5973	3.6898	5.6399
9.6773	3.6898	5.7255
9.7574	3.6898	5.7743
9.8375	3.6898	5.6852
9.9175	3.6898	5.8076
9.9976	3.6898	5.7188
2.1500	3.7699	5.5992
2.2300	3.7698	5.6680
2.3101	3.7698	5.5764
2.3902	3.7698	5.7184
2.4703	3.7698	5.5484
2.5503	3.7698	5.6552
2.6304	3.7698	5.6105
2.7105	3.7698	5.6462
2.7906	3.7698	5.6410
2.8707	3.7698	5.5994
2.9507	3.7698	5.6166
3.0308	3.7698	5.6510
3.1109	3.7698	5.7370
3.1910	3.7698	5.7119
3.2711	3.7698	5.6369
3.3511	3.7698	5.5561
3.4312	3.7698	5.5553
3.5113	3.7698	5.6704
3.5914	3.7698	5.6102
3.6715	3.7698	5.6394
3.7515	3.7698	5.6104
3.8316	3.7698	5.6468
3.9117	3.7698	5.6401
3.9918	3.7698	5.6386
4.0719	3.7698	5.6655
4.1519	3.7698	5.6444
4.2320	3.7698	5.6515
4.3121	3.7698	5.6485
4.3922	3.7698	5.6014
4.4723	3.7698	5.6822
4.5523	3.7698	5.7076
4.6324	3.7698	5.6481
4.7125	3.7698	5.6635
4.7926	3.7698	5.6789
4.8726	3.7698	5.6492
4.9527	3.7698	5.6659
5.0328	3.7698	5.7094
5.1129	3.7698	5.6528
5.1930	3.7698	5.7687
5.2730	3.7698	5.5548
5.3531	3.7698	5.6978
5.4332	3.7698	5.6881
5.5133	3.7698	5.7224
5.5934	3.7698	5.7292
5.6735	3.7698	5.6572
5.7535	3.7698	5.6623
5.8336	3.7698	5.7324
5.9137	3.7698	5.6484
5.9937	3.7698	5.7056
6.0738	3.7698	5.7452
6.1539	3.7698	5.6377
6.2340	3.7698	5.6138
6.3140	3.7698	5.6381
6.3941	3.7698	5.7338
6.4742	3.7698	5.7350
6.5543	3.7698	5.7708
6.6344	3.7698	5.6898
6.7145	3.7698	5.6038
6.7945	3.7698	5.7212
6.8747	3.7698	5.7182
6.9547	3.7698	5.7520
7.0348	3.7698	5.6656
